old_url,native_url,match_via,nid,source_file,status,notes
/node/19448,/teaching-materials/ask-a-master-teacher/bridging-the-language-barrier/,node,19448,teaching-materials/ask-a-master-teacher/bridging-the-language-barrier.md,matched,
/node/19449,/blog/thinking-like-a-historian-rethinking-history-instruction/,node,19449,blog/thinking-like-a-historian-rethinking-history-instruction.md,matched,
/node/19472,/blog/schools-and-social-networking-tools/,node,19472,blog/schools-and-social-networking-tools.md,matched,
/node/19494,/blog/from-medieval-europe-to-colonial-america/,node,19494,blog/from-medieval-europe-to-colonial-america.md,matched,
/node/19497,/history-content/ask-a-historian/contradictions-in-john-fremonts-political-chart-of-the-us-1856/,node,19497,history-content/ask-a-historian/contradictions-in-john-fremonts-political-chart-of-the-us-1856.md,matched,
/node/19500,/blog/organization-of-american-historians-highlights-of-the-august-newsletter/,node,19500,blog/organization-of-american-historians-highlights-of-the-august-newsletter.md,matched,
/node/19505,/blog/teaching-resources-for-constitution-day/,node,19505,blog/teaching-resources-for-constitution-day.md,matched,
/node/19506,/blog/more-resources-for-teaching-about-elections/,node,19506,blog/more-resources-for-teaching-about-elections.md,matched,
/node/19528,/best-practices/examples-of-historical-thinking/close-reading-of-a-primary-document/,node,19528,best-practices/examples-of-historical-thinking/close-reading-of-a-primary-document.md,matched,
/node/19529,/best-practices/examples-of-historical-thinking/intertextual-reading-of-two-primary-documents/,node,19529,best-practices/examples-of-historical-thinking/intertextual-reading-of-two-primary-documents.md,matched,
/node/19530,/history-content/ask-a-historian/namesake-of-a-peacekeeper/,node,19530,history-content/ask-a-historian/namesake-of-a-peacekeeper.md,matched,
/node/19532,/blog/teaching-about-presidential-elections/,node,19532,blog/teaching-about-presidential-elections.md,matched,
/node/19533,/blog/picturing-america-round-two/,node,19533,blog/picturing-america-round-two.md,matched,
/node/19547,/history-content/ask-a-historian/quoting-economic-policy/,node,19547,history-content/ask-a-historian/quoting-economic-policy.md,matched,
/node/19549,/blog/bringing-national-parks-into-the-classroom/,node,19549,blog/bringing-national-parks-into-the-classroom.md,matched,
/node/19567,/best-practices/teaching-in-action/causal-reasoning/,node,19567,best-practices/teaching-in-action/causal-reasoning.md,matched,
/node/19569,/best-practices/teaching-in-action/causes-of-world-war-i/,node,19569,best-practices/teaching-in-action/causes-of-world-war-i.md,matched,
/node/19572,/teaching-materials/lesson-plan-reviews/declaration-of-independence-rough-draft-to-proclamation/,node,19572,teaching-materials/lesson-plan-reviews/declaration-of-independence-rough-draft-to-proclamation.md,matched,
/node/19576,/blog/objects-and-memory-making-sense-of-catastrophe/,node,19576,blog/objects-and-memory-making-sense-of-catastrophe.md,matched,
/node/19586,/blog/national-museum-of-american-history/,node,19586,blog/national-museum-of-american-history.md,matched,
/node/19591,/blog/teaching-911/,node,19591,blog/teaching-911.md,matched,
/node/19592,/blog/learn-about-mexican-american-history/,node,19592,blog/learn-about-mexican-american-history.md,matched,
/node/19699,/best-practices/using-primary-sources/integrating-material-culture-into-the-classroom/,node,19699,best-practices/using-primary-sources/integrating-material-culture-into-the-classroom.md,matched,
/node/19756,/blog/showcasing-student-work-on-the-us-constitution/,node,19756,blog/showcasing-student-work-on-the-us-constitution.md,matched,
/node/19821,/history-content/ask-a-historian/what-happened-to-the-fenians-after-1866/,node,19821,history-content/ask-a-historian/what-happened-to-the-fenians-after-1866.md,matched,
/node/19825,/blog/civil-rights-history-project-a-new-initiative/,node,19825,blog/civil-rights-history-project-a-new-initiative.md,matched,
/node/19826,/blog/presidential-campaign-commercials-1952-2008/,node,19826,blog/presidential-campaign-commercials-1952-2008.md,matched,
/node/19950,/blog/lincoln-bicentennial/,node,19950,blog/lincoln-bicentennial.md,matched,
/node/19968,/blog/preserve-america-announces-44-grant-awards/,node,19968,blog/preserve-america-announces-44-grant-awards.md,matched,
/node/19981,/blog/flickr-update-the-commons/,node,19981,blog/flickr-update-the-commons.md,matched,
/node/19983,/blog/black-americans-in-congress/,node,19983,blog/black-americans-in-congress.md,matched,
/node/20012,/teaching-materials/lesson-plan-reviews/abraham-lincoln/,node,20012,teaching-materials/lesson-plan-reviews/abraham-lincoln.md,matched,
/node/20013,/teaching-materials/lesson-plan-reviews/civil-rights-and-incarceration/,node,20013,teaching-materials/lesson-plan-reviews/civil-rights-and-incarceration.md,matched,
/node/20044,/blog/the-great-depression-and-today/,node,20044,blog/the-great-depression-and-today.md,matched,
/node/20045,/blog/tech-tips-for-everybody-from-david-pogue-at-the-new-york-times/,node,20045,blog/tech-tips-for-everybody-from-david-pogue-at-the-new-york-times.md,matched,
/node/20054,/teaching-materials/lesson-plan-reviews/three-perspectives-on-native-american-removal-and-westward-expansion/,node,20054,teaching-materials/lesson-plan-reviews/three-perspectives-on-native-american-removal-and-westward-expansion.md,matched,
/node/20138,/blog/national-council-for-history-education-nche-presents-award-to-senator-robert-byrd/,node,20138,blog/national-council-for-history-education-nche-presents-award-to-senator-robert-byrd.md,matched,
/node/20145,/blog/students-and-historic-preservation/,node,20145,blog/students-and-historic-preservation.md,matched,
/node/20148,/blog/snips-and-shoes-and-sealing-wax-new-publications-and-websites/,node,20148,blog/snips-and-shoes-and-sealing-wax-new-publications-and-websites.md,matched,
/node/20190,/teaching-materials/lesson-plan-reviews/the-debate-in-the-united-states-over-the-league-of-nations/,node,20190,teaching-materials/lesson-plan-reviews/the-debate-in-the-united-states-over-the-league-of-nations.md,matched,
/node/20207,/blog/visit-clearinghouse-lesson-plan-reviews/,node,20207,blog/visit-clearinghouse-lesson-plan-reviews.md,matched,
/node/20291,/blog/a-new-look-at-abraham-lincoln/,node,20291,blog/a-new-look-at-abraham-lincoln.md,matched,
/node/20292,/blog/sessions-especially-for-teachers-at-the-123rd-american-historical-association-annual-meeting/,node,20292,blog/sessions-especially-for-teachers-at-the-123rd-american-historical-association-annual-meeting.md,matched,
/node/20293,/blog/laura-bush-presents-2008-preserve-america-history-teacher-of-the-year-award/,node,20293,blog/laura-bush-presents-2008-preserve-america-history-teacher-of-the-year-award.md,matched,
/node/20296,/blog/comment-period-begins-on-changes-to-selection-criteria-for-teaching-american-history-grants/,node,20296,blog/comment-period-begins-on-changes-to-selection-criteria-for-teaching-american-history-grants.md,matched,
/node/20298,/teaching-materials/ask-a-master-teacher/changes-in-teaching-history-over-the-past-10-years/,node,20298,teaching-materials/ask-a-master-teacher/changes-in-teaching-history-over-the-past-10-years.md,matched,
/node/20309,/history-content/ask-a-historian/was-there-an-african-american-president-before-barack-obama/,node,20309,history-content/ask-a-historian/was-there-an-african-american-president-before-barack-obama.md,matched,
/node/20341,/best-practices/teaching-in-action/teaching-historical-interpretation-through-planning-documentary-films/,node,20341,best-practices/teaching-in-action/teaching-historical-interpretation-through-planning-documentary-films.md,matched,
/node/20343,/history-content/ask-a-historian/why-was-the-boston-tea-party-not-stopped-by-british-troops/,node,20343,history-content/ask-a-historian/why-was-the-boston-tea-party-not-stopped-by-british-troops.md,matched,
/node/20348,/history-content/ask-a-historian/what-happened-to-the-royal-family-of-hawaii-after-the-us-took-over/,node,20348,history-content/ask-a-historian/what-happened-to-the-royal-family-of-hawaii-after-the-us-took-over.md,matched,
/node/20373,/blog/teaching-american-history-project-directors-conference-registration-information-and-agenda/,node,20373,blog/teaching-american-history-project-directors-conference-registration-information-and-agenda.md,matched,
/node/20374,/best-practices/teaching-in-action/exploring-historical-texts-in-a-discussion-based-class/,node,20374,best-practices/teaching-in-action/exploring-historical-texts-in-a-discussion-based-class.md,matched,
/node/20402,/history-content/ask-a-historian/kitty-hawk-during-the-time-of-the-wright-brothers/,node,20402,history-content/ask-a-historian/kitty-hawk-during-the-time-of-the-wright-brothers.md,matched,
/node/20424,/best-practices/teaching-with-textbooks/using-historiography-to-analyze-the-mexican-american-war/,node,20424,best-practices/teaching-with-textbooks/using-historiography-to-analyze-the-mexican-american-war.md,matched,
/node/20430,/blog/news-from-the-bill-of-rights-institute-for-educators-and-high-school-students/,node,20430,blog/news-from-the-bill-of-rights-institute-for-educators-and-high-school-students.md,matched,
/node/20431,/history-content/ask-a-historian/presidential-death-during-the-election-process/,node,20431,history-content/ask-a-historian/presidential-death-during-the-election-process.md,matched,
/node/20494,/history-content/ask-a-historian/jewish-immigration-during-the-revolutionary-war/,node,20494,history-content/ask-a-historian/jewish-immigration-during-the-revolutionary-war.md,matched,
/node/20536,/blog/department-of-education-publishes-2009-teaching-american-history-grant-notice/,node,20536,blog/department-of-education-publishes-2009-teaching-american-history-grant-notice.md,matched,
/node/20571,/best-practices/teaching-with-textbooks/questioning-textbook-authority/,node,20571,best-practices/teaching-with-textbooks/questioning-textbook-authority.md,matched,
/node/20572,/teaching-materials/lesson-plan-reviews/messages-of-houses-and-their-contents-1780-1820/,node,20572,teaching-materials/lesson-plan-reviews/messages-of-houses-and-their-contents-1780-1820.md,matched,
